planet_ID,planet_temp,log_H2O,log_CO2,log_CH4,log_CO,log_NH3
28815,1210.1597028363929,-6.752747950449878,-5.842174581842794,-8.359435685128018,-4.207138374003822,-5.76109269688193
28816,1907.9575460619217,-8.469426805347345,-4.074886797956008,-6.921471809140139,-3.2677992581171456,-6.601675862387383
28817,1297.8998316958418,-8.871216945032309,-5.00556640052977,-6.14928384196246,-3.5728697912362994,-5.3438092228621015
28818,706.1482837050148,-7.100657498765579,-5.848397232037271,-4.711439047288614,-5.615442171239499,-4.322263988283868
28819,1678.1811885501381,-6.267970797767525,-8.9167575821458,-8.830417994198008,-3.042992926055231,-6.044759505395472
28820,1788.678648042318,-6.014094622920171,-8.606989058456,-3.1788204215502196,-5.80824437733555,-8.572218382440653
28821,1246.3413295378602,-7.133327413995532,-4.024923644390703,-7.556746581168533,-4.904912137394923,-7.039886439133772
28822,2682.723907788338,-8.695782175667599,-5.429003461554934,-6.039547193861165,-3.4859110350010196,-7.888149253240771
28823,1723.10839327002,-5.29562835342287,-8.285164027913996,-3.693022556358714,-5.260705305744164,-8.271685179489467
28824,933.1199106800415,-7.429396134214978,-7.758253286880642,-5.492537477504258,-4.173904013880724,-7.1224049848457085
28825,2994.513974085747,-3.042468653702058,-8.445028658607582,-5.502275836044881,-5.447436488430159,-4.477037950150131
28826,2058.2031539588584,-7.528869473564564,-6.724963795901932,-7.689880048718185,-4.744267583988632,-4.362055889282115
28827,1785.9081057770222,-6.081077235524492,-4.422375195443459,-6.132795087386262,-4.673778657105084,-4.52229902453347
28828,1182.607050961958,-4.0720849205975265,-7.786474336598403,-3.1710154223924354,-4.8870428485260025,-7.414468381609118
28829,880.0869360448962,-3.8312946066088784,-7.97403509447047,-8.321906028834174,-5.013744802384633,-5.965477033987432
28830,2298.363975207088,-5.085988699970928,-8.237353032003293,-7.97908158743105,-4.975412583167242,-7.612142344380717
28831,838.8908677487531,-7.051891624124583,-5.65082397760188,-5.705629850014401,-4.829586320588683,-8.12244719991504
28832,983.2986362960157,-6.246508058654699,-4.867830120230574,-5.920606131895557,-4.360837823042105,-8.616375747874521
28833,3274.1303497636445,-3.2689646079798935,-6.498295904751265,-8.05943802816922,-3.7299570568744826,-7.257637299056254
28834,640.7506620712554,-4.477567331445579,-6.774883665407245,-3.5661389993888184,-4.779784394946207,-4.120712133447524
28835,1018.1261379146234,-4.780987497953994,-5.495014422723772,-8.375510431275453,-4.486502166792064,-8.644007862832346
28836,1723.9493897525876,-6.718811188169495,-6.233873700170243,-7.390588166772654,-3.149626464030517,-4.104394483519388
28837,860.3579534490736,-5.6505811780285935,-7.647680958877279,-4.039692210215111,-3.7412017039964494,-7.459222640779307
28838,634.6825734631202,-3.3522456663088906,-8.313849156850026,-5.327362406541561,-4.708225395197311,-7.716180701163067
28839,1057.323456723209,-7.534091224247237,-8.910629087955813,-8.654130576564981,-3.614864659566943,-4.847778371864534
28840,1231.010845977394,-6.2654239424477876,-6.264855835018224,-3.9466742744670196,-3.0211210373502166,-4.589280354415427
28841,1888.2458753746541,-6.701088582462868,-4.092913466862133,-8.603333838680363,-5.955155398550861,-7.843729546927569
28842,692.5307434375941,-4.015214981826757,-8.854784457981047,-6.396158082017381,-4.545828670131363,-6.2955067486940575
28843,690.2028205534829,-3.853464814580292,-7.256336402945658,-8.688504794543007,-5.102064503491412,-8.978471865346615
28844,2047.663498149583,-4.4547683326653456,-8.548058883902522,-6.692590425501564,-3.298891167953154,-4.877473651967967
28845,531.9329236688742,-8.94282863069199,-6.4390259649038395,-6.194792839732154,-5.720924136839701,-6.502241396709905
28846,436.59817448010335,-4.384144501301901,-4.696502098279508,-5.6109444087152305,-4.044922242651549,-7.967998522680096
28847,1571.7785022851087,-5.567685742895513,-6.193692835559451,-8.784096118107142,-3.9374912542831755,-4.867764942322226
28848,1315.5139158216039,-4.715020708696286,-4.9058380750441515,-8.26753179037992,-3.7218644789565554,-6.479342403829042
28849,952.8530896390068,-5.6688989072349765,-5.082478198284722,-5.292198422871164,-3.2000761596608696,-7.343863252356994
28850,1126.8575240832054,-5.540542670215421,-7.70605939750387,-5.802882274861617,-4.516343943767735,-4.871158553729956
28851,868.3683384420578,-3.247055365662063,-7.39024903003331,-7.5229851710549225,-5.30832081833333,-7.596288429334745
28852,1050.2512584590509,-5.137735910771286,-4.586878659842494,-7.795864272789059,-3.1312122746322704,-5.045178244636848
28853,3892.6591069331394,-3.8579321658043613,-8.343800415500947,-8.931610065489592,-4.170432657176779,-8.691052225380256
28854,524.4202288377198,-5.606887512498577,-5.037727059809823,-8.975149070798272,-3.2918019928477054,-4.065392534087404
28855,1232.599392466513,-4.001777501607995,-6.595969224263396,-6.507770918627495,-5.48097044255793,-8.120819044722436
28856,1604.5109643932508,-3.813013010986923,-5.0136738293088765,-4.572567478989848,-5.872759763212864,-4.00559796902455
28857,1593.908487910585,-6.129409664918733,-7.803133684960459,-7.554608296839013,-4.065143670624694,-4.512105945396382
28858,3778.8314671149437,-5.895655425443498,-7.070375838948994,-4.86194017037097,-4.218252599270585,-6.927320408866555
28859,1123.3511321921933,-6.164859535350763,-4.951431706935145,-8.469624806905504,-3.5033490227924737,-7.383602980184046
28860,1088.9570016320324,-3.9062624598908204,-4.113165524780904,-7.874834519007598,-5.9893215363714845,-8.385371383849082
28861,1975.246102732146,-3.6662211952114525,-8.365506037950862,-8.379349356745559,-4.456936946960452,-4.341664990626091
28862,1107.3986124156436,-6.494509027640742,-8.923408143571166,-6.878294586373496,-3.222249913060035,-7.7782783278858645
28863,555.9726207067259,-6.742812179170722,-5.604113596040291,-6.6445170574904315,-3.856847796959453,-4.323581535657806
28864,880.4951031099024,-4.395635362059748,-5.47446999625699,-3.0938676913193985,-3.5160399119996066,-4.864500790547196
28865,607.1603543655827,-7.406728143560227,-5.548018990964657,-5.939733584333025,-4.719216134007741,-6.9065676112569445
28866,627.4733324554248,-7.819578385569895,-5.627111028610346,-6.412118793309974,-5.517690128637087,-6.943912835053912
28867,786.8408678159669,-3.1261461109608373,-5.320307737605666,-4.819021454714489,-4.814576749258377,-4.376575558823652
28868,1506.8231893345012,-4.341978502746691,-7.082587889087732,-7.324658019122278,-4.539280547517325,-5.23503483514221
28869,1271.7245449920927,-6.85425109815311,-4.642711082089951,-5.135095858323828,-5.335182753675497,-8.616753094117685
28870,889.8264968201793,-8.66513181214997,-4.851574970096667,-3.297775178059693,-5.256942813972064,-5.594380260423226
28871,456.26907246619,-6.237220182983423,-8.230252833740444,-7.705676251283019,-3.4246288219702916,-7.760960133313317
28872,797.7391378014541,-6.5787938255681055,-8.320444040026187,-7.882496719298221,-4.56375920354793,-8.674268886059696
28873,1537.3632671103119,-8.465525261028846,-6.060975037395904,-6.020318042269962,-5.092933701487224,-5.840424183339147
28874,1419.640909565198,-4.048058537955958,-6.5182156334348855,-6.809377968919117,-3.059762671845624,-7.7996669741320686
28875,886.5731234797564,-3.5995818404015294,-7.62053334723951,-5.4441511263349245,-4.852261677197874,-5.550223887081365
28876,1405.4196745513773,-6.580731981165602,-4.1984677522314335,-8.217218938177044,-5.482513493456153,-8.145891093663936
28877,493.6544502401879,-6.870310297618103,-4.043379614192977,-8.904698291619024,-4.249151953789328,-8.218622092815865
28878,1293.6017942172598,-4.520679179452472,-7.572134852767892,-8.748015169614577,-4.837709205744316,-4.27540466372192
28879,895.880560460573,-5.422082927168748,-4.094565935210806,-6.687947597305703,-4.742182607285997,-7.082559064088944
28880,1501.2070609167465,-3.940127766286489,-5.944692538131685,-5.83579027976738,-3.48617946958258,-6.2475083328414955
28881,525.9268473201842,-3.525152402065226,-8.399350366775005,-4.994769792074425,-4.148538403493206,-4.273747092506948
28882,1017.197796386834,-4.8466450784338315,-8.53636421899239,-6.838722044320214,-5.132292716379238,-5.803062060931571
28883,988.6662060940042,-4.7638628142451385,-5.813807174410453,-3.880145225777892,-3.7248479034091955,-7.798360914077621
28884,797.1716320170411,-3.7059877477142456,-4.174798689569507,-7.303537126446901,-4.61466263856999,-8.312102835508366
28885,884.84142863455,-5.70157057880129,-6.798923273188261,-3.2128773536633197,-4.835990301482163,-8.51335490281624
28886,617.987736280424,-6.333199654442195,-8.676137329614358,-8.442915720958489,-3.415230618833245,-8.91745285970752
28887,956.1033100236023,-4.207152346051443,-7.618190299115904,-6.306007971137204,-3.8930191680038027,-8.773944713970494
28888,1530.740500624759,-7.9795274004417225,-8.38395282237743,-5.0476163642485785,-4.738717175107236,-7.8401566124454805
28889,636.0445635087681,-5.8908674009668776,-5.4684308597056,-5.36968863231382,-3.336199199865506,-5.4888541945117115
28890,1415.2032664908752,-7.230882992461336,-7.2601832395004635,-7.300263880117121,-3.406604353903263,-5.170814215243819
28891,794.1065748210227,-8.505731300658287,-7.839065221440673,-4.044587904055068,-3.4886986236973607,-5.925739413766578
28892,711.6418419397006,-7.717389618604585,-6.090865769068135,-7.529637716740925,-4.294763842173675,-5.215795719646842
28893,695.1909982319618,-6.368469923327238,-8.051516188034924,-5.237759555212394,-3.416485591892042,-8.248467909651001
28894,1029.5627451092223,-7.114231690333913,-6.170440192003538,-3.205586297299792,-5.665568516656462,-8.388352304717781
28895,2759.5259934669034,-7.774010958904009,-7.3999233518482015,-3.0929289087015146,-3.994979548147842,-4.727037048954405
28896,1826.9625404853439,-8.752023281586544,-5.572775346011081,-5.504690935868534,-3.5168809316014817,-8.072366386013341
28897,2349.1599881877246,-6.6059963663717305,-8.382394549914125,-8.827794133921198,-4.970944787668653,-6.232466507464159
28898,475.5516952072911,-8.836656960321964,-8.48603233086673,-6.708259653555406,-3.683579113012735,-7.714148241140082
28899,1195.218015038515,-5.647893267529357,-7.200386419058471,-6.745643710310258,-4.2486129215544395,-8.652317889735773
28900,1077.3985394030894,-4.4048749103515705,-6.246609333833838,-4.416162505576383,-4.7909471163289155,-7.465322942642183
28901,2354.102035432837,-4.796287506196722,-4.577342815436662,-5.295453124194298,-4.440284337203021,-6.15088547675517
28902,281.62207059980716,-3.375471053742105,-8.549768907019738,-3.8398076742264227,-3.3879024306477348,-5.107827553290185
28903,516.1101035389984,-6.069081118121902,-6.218836461897631,-4.233917792205213,-5.864038326781967,-7.260474552138841
28904,1019.0899571082783,-8.663054749138164,-7.835208426684587,-6.609008768138578,-3.6759358338485155,-7.913531541652775
28905,682.3437536010143,-3.5490506935894013,-8.322116475188352,-4.940690624933868,-4.550116998431584,-7.091546907424296
28906,1899.400543736112,-4.579457555177409,-6.32834724845166,-5.795669434001487,-3.007385578081787,-4.05557540273441
28907,1271.1636398493247,-8.545553907447669,-4.397404321123887,-6.328391658175518,-3.311662719263863,-6.653597849885067
28908,670.4072503924093,-4.144028789505462,-8.046494545476412,-5.65825515425863,-3.828453986480217,-4.772457011337309
28909,1016.2215782682576,-3.083719259833231,-8.149073457923635,-3.0880864519402795,-5.564810203088323,-5.438517331722744
28910,835.0619970576724,-8.417158140656593,-8.420770231766694,-3.5257271022024126,-5.028540005192262,-4.806505289910366
28911,952.6881615465222,-3.105707815977669,-4.096246798718294,-5.68955645769219,-5.659537895607519,-7.41935389960995
28912,2620.298499183379,-7.736844840458304,-4.10086240133902,-5.043486776400849,-4.185986208481833,-4.598600476342278
28913,716.4382983837961,-8.00919088703964,-5.454422188152531,-8.25136869562901,-4.329316970655395,-8.899127338330961
28914,3113.3957865413195,-7.961538508596431,-8.736533401460242,-7.9625546350384635,-3.1767655729300173,-6.688704590633121
28915,2043.7787094472305,-4.938427221572312,-7.483472935933625,-6.4393445517079115,-5.648611054280179,-6.556314117552796
28916,641.4489116189478,-5.6826853670243995,-5.478113403904185,-7.762545234012835,-4.489540336776942,-4.127912199494304
28917,871.1768821747423,-5.361038742494136,-5.816881138860281,-7.8358023246668065,-5.169734309297354,-6.4269687446343635
28918,504.9531666640129,-7.588267374078317,-4.249631857021476,-5.787593982609485,-4.156368651279751,-5.0000867048377025
28919,872.990922995195,-6.593216064274811,-5.782200905538198,-3.2408337749049867,-5.273789503586207,-4.606767762428397
28920,230.85135869864106,-5.636440899192232,-5.591941689975949,-8.098183146295218,-5.050521702835314,-8.112304452424887
28921,713.270191705679,-7.340092714526609,-4.782223068977653,-8.7486983046224,-5.4004057424155265,-4.612084259648586
28922,1908.927911701281,-8.049311011561258,-5.796724279951057,-6.715022540900552,-3.0745262499271475,-6.206160779093343
28923,1377.3992065025056,-4.702883095480313,-7.09209021380809,-4.975590327644084,-5.440091912875175,-7.367359380972751
28924,1159.9765626774247,-4.005531336066169,-4.320795937432005,-8.35587181432142,-4.464754606823422,-8.701580463692887
28925,1397.3174297173334,-5.289853501100966,-4.735050970822349,-8.887096208689815,-5.547486336716493,-8.24194689540326
28926,1177.4968417795405,-5.303185980632311,-5.489410771828005,-6.777202289867334,-4.865933176743662,-4.041913487720803
28927,1410.0365486197347,-4.154681737155367,-4.382294191495173,-7.70350353704016,-3.9959431751628687,-6.620019348244911
28928,787.4339674136759,-7.036013969645084,-4.412148316027297,-5.411949030225989,-5.657835202540237,-5.135834108188366
28929,476.48999634703927,-4.111656746470708,-7.8836296186340755,-4.732523234256644,-3.5639533151775136,-7.889513094926643
28930,267.62524618656244,-4.4103058816633895,-7.686230753617509,-8.392240488253643,-4.215592334269209,-7.916501316076543
28931,556.3158706599573,-6.642277695529279,-4.9135695267754524,-8.351116482716622,-4.7756442897106,-7.798028175935686
28932,1622.534516917464,-4.454508698198412,-8.409435550923975,-8.93034001684386,-4.582644424456216,-7.527574908002922
28933,649.3602411857507,-8.438176863050888,-7.990522737419511,-4.056908631035796,-3.703621400508363,-7.109545969409237
28934,1088.10579678484,-7.819175866454799,-7.375157797634735,-8.826365500099726,-4.005619371302302,-8.899490201514185
28935,1679.3591470029405,-6.463278012353834,-5.286617505321126,-4.723820910251436,-5.897715186391067,-8.246657026869066
28936,369.67936035243514,-5.177058896190627,-4.800657852575355,-4.646684607897141,-5.852766890716478,-5.338945044522139
28937,2472.1499470696467,-5.965313728324302,-8.677462673387671,-4.120533842657099,-3.0435733982505777,-7.707750862881627
28938,867.7912064055898,-6.319667854577248,-4.262918546479013,-8.012440002509424,-3.4306933385923064,-7.279310204570388
28939,1324.5685923953743,-5.97392745070645,-4.1625331741773985,-7.723288699846502,-3.2534695674577883,-5.548973444360276
28940,2682.630139798891,-7.65051355301836,-5.612023191150378,-7.523681100616871,-4.353090912214957,-5.674672341479346
28941,372.620239343882,-4.610521963607928,-6.792733700152176,-4.413524744070568,-4.351372439065045,-6.425824076840251
28942,4154.548305176271,-7.652680345449309,-6.567680276255285,-8.755126500886242,-3.485365023368945,-4.16271795125268
28943,732.2686538763434,-7.563467509092999,-7.80352755953776,-4.095642731562913,-5.514771110039982,-7.346371734716689
28944,886.7823799075085,-8.718759837148353,-6.667997981978463,-8.356503043579387,-4.9032472753468905,-5.130222523550561
28945,1488.2989714008738,-5.701892285415214,-4.644180755852702,-4.600949884280428,-5.93930802565159,-6.643882758512846
28946,2320.619173318885,-7.080162588906604,-7.5151262289740774,-8.62015554631196,-5.809988151435884,-4.473467475886157
28947,1402.3942954796637,-6.1761190203334735,-4.484111972180473,-3.4782251846985046,-3.9047551997804226,-8.11907897163756
28948,410.58670910263794,-4.564448785652104,-7.205117764578313,-4.836974983063865,-5.80976942335424,-8.932439897512596
28949,1527.4759924648934,-7.30372489023334,-5.394010619172738,-6.827753007413212,-4.82549819457444,-4.763033289425662
28950,942.9343120228623,-8.801368102748832,-4.278483684582273,-4.846302426063806,-5.515601941949697,-7.8132870677425945
28951,1052.2293975886819,-7.608721563397609,-7.4945126104735635,-7.140735972973086,-3.09187995085143,-5.187051977657861
28952,1643.3093266051112,-6.206239894508521,-4.1833753888264695,-8.929110308301963,-3.3245151919061198,-6.122050106700269
28953,1549.4877959142839,-3.3897917163144546,-8.057866566695585,-8.010164899727974,-3.4666592303729327,-4.26333659081892
28954,1804.9125557223313,-7.622766319184889,-7.676942769926985,-5.916429757044422,-3.111408370735263,-6.2663561195359225
28955,1291.0831527191388,-5.5528232088491185,-8.187067592064485,-6.736343502509488,-5.75689636128987,-8.85027497971782
28956,856.4001666607935,-4.4557691046285255,-4.771808502169749,-6.910251576015497,-3.790759931612033,-6.330865756709313
28957,1117.66899444343,-3.0031943834257806,-6.586473249801227,-6.025348520090102,-3.5059383320225574,-6.682275444916583
28958,2208.1358600361655,-4.696201377202456,-6.352452352821852,-6.738663597840512,-5.927696015305746,-5.027508803981275
28959,579.9407294566986,-4.2813919952329424,-7.943406813574878,-7.9060777236079804,-5.306520487538076,-6.9225960287432
28960,1238.0819727206344,-5.322486862036953,-8.034683929969834,-6.322668045204379,-4.257685179686533,-7.076403985204648
28961,375.16397587378924,-5.602342187547045,-5.740070808581023,-8.077744925507943,-5.784994255293588,-8.07165228284577
28962,979.9978971728816,-8.291221590205932,-8.286672424650005,-4.9529972657900085,-5.768636553877558,-8.036119066459909
28963,2696.4045397933132,-4.050130409309335,-7.152468856022861,-5.529625677862956,-5.073966116340171,-7.924640835417584
28964,2754.2935792534013,-8.638971225301905,-8.692489558872218,-6.426209115074249,-3.9882555379859568,-8.595895126141322
28965,639.0715866963391,-5.250138534218794,-7.624845005614696,-7.09977206241117,-5.819842675863185,-5.677878035002983
28966,589.5583727499184,-6.849106219806259,-8.984877287053774,-7.284198753727296,-4.69714519819096,-5.225643134460675
28967,605.349460587062,-6.779481404391255,-8.656678300562918,-7.335938868604597,-5.883955038923732,-7.278148393133085
28968,966.2240310295379,-5.813761144331512,-6.017955056076288,-7.7814529095207465,-3.6668799282277464,-8.804434809996984
28969,710.134778402896,-4.52997890177818,-8.705512322384136,-7.447772319511029,-3.3988616855064278,-8.14271399607471
28970,243.2312291324451,-6.838345229670373,-4.049681206718694,-6.653094627251531,-4.608216731508982,-6.17801531476333
28971,1108.4881109756632,-6.2189287923431795,-7.430629956802179,-3.561116500244279,-3.7357900299215165,-7.193732222757463
28972,1846.733588782587,-3.7882797416231258,-6.249101947886965,-8.894662592939818,-5.136677468239751,-5.434729979669475
28973,2934.3863634762133,-3.6436418761112668,-4.462028702805658,-7.70629536643277,-5.04692914914584,-5.138157325357305
28974,1056.7679402485553,-5.790482387173071,-8.630719907434008,-7.131509484381958,-5.241781417409849,-7.2952271440130625
28975,1480.4317263585538,-8.584668720846546,-7.932092223302823,-8.817570076179287,-3.339771662966635,-4.420290515381805
28976,989.6006564894283,-6.452643587364612,-6.551736891935477,-7.910036042564446,-3.3160440828025988,-8.155358985255633
28977,1069.0917625132167,-4.377358466416872,-4.849208990299053,-4.547033128153608,-3.050605895450497,-8.811491841798007
28978,930.8762275992916,-6.936326646959368,-5.009121533018172,-3.3295511454940376,-3.4105816985905166,-5.363852275551395
28979,441.3386620803582,-3.952528528770455,-8.629130380345412,-4.069697341601357,-4.044709899357284,-4.252318471175656
28980,1950.5843444441207,-7.73323975306289,-4.278106061517629,-5.74073036047223,-4.287853129918955,-8.505110484150222
28981,1313.412974174028,-6.335732895654927,-5.395907325299161,-4.041084185688849,-5.016543018018221,-4.616942013195295
28982,458.25736774223503,-4.638825155030345,-4.082284348204716,-3.8913788721140135,-3.683768148868858,-8.651480764914355
28983,985.0807603333939,-5.013393282588634,-4.631787998432217,-3.033852744284414,-3.4829075761232158,-6.734077151277544
28984,913.9034933670654,-5.074876270417678,-4.0745614360625195,-4.287280387692544,-4.168896394228429,-8.665907212444141
28985,549.0503347585397,-5.1982651866163625,-4.312659186458494,-4.373997683002291,-5.943022817497676,-6.863731571744569
28986,938.5479437278459,-8.271151634658004,-7.764502292856264,-7.31997290169554,-4.5424999735630305,-5.605631616381961
28987,1210.1406010581627,-3.28272201262251,-6.835358899442611,-3.9610557995745657,-4.928857311793905,-6.628295079078269
28988,554.845368384332,-8.252000702934533,-6.734347634453109,-4.781619990387431,-3.9312102693216495,-7.984991971759159
28989,831.2694988891606,-7.577221182768167,-6.629403232746446,-4.482275720851006,-3.1727742327195814,-4.124788079113342
28990,1702.129586201473,-5.271474411302797,-7.292990865395325,-5.609779857210404,-5.627155752643725,-6.612279089525927
28991,1350.5675820642389,-7.603032145219137,-6.324139258117705,-5.142380696187168,-3.132902045171362,-4.010393482342785
28992,1194.5635592414983,-6.37379697788888,-4.235006179201355,-4.558632010630171,-3.2232028605649736,-5.453913242629255
28993,1004.3448242094823,-6.858922009301617,-4.978903635705175,-7.369657142595396,-5.607673358209937,-5.196864784920166
28994,1499.6370783496045,-3.3896689696110975,-7.185095590832941,-8.793459372896958,-3.646164979968116,-5.977657911748122
28995,1010.4066805137866,-8.851674021621722,-4.7555963076994034,-5.705886018182252,-4.687473613131331,-7.454662419558331
28996,537.643010512594,-4.128451276678412,-7.634346972829013,-6.420767974196434,-5.99611481177702,-7.756734210073526
28997,1243.9171677318147,-4.982733631699058,-7.057432284829689,-4.072771738330911,-3.818243481133254,-7.033401208372057
28998,1394.4831437973294,-6.844192689048028,-7.891541406232208,-4.841509341421352,-5.382431395005774,-5.338359939104658
28999,1485.3887069401421,-6.446229509958191,-4.510582909813759,-4.328318347776646,-5.945545963036822,-4.526662988829527
29000,603.2817388797474,-8.274563253215506,-6.884777909578348,-4.961360962915314,-3.2785142520918575,-8.49280078083294
29001,2515.872500174056,-7.318618225954923,-4.4877468646369225,-4.675757420622416,-4.080703577269368,-6.478598016702338
29002,1134.5334142403324,-5.906951237378778,-4.367383895160322,-8.212018175732984,-5.423222590785251,-5.300635311839183
29003,823.1732372314683,-6.293594724567011,-7.064475953675932,-4.3129764061468965,-3.7894094651196832,-7.169658254472944
29004,1681.2059841879557,-4.340220438138474,-7.278722655342063,-6.858342064691065,-5.509520792077926,-4.919543833571808
29005,605.0894567194612,-3.711678237595976,-4.9552482114028855,-6.115411676354126,-3.272765343358098,-4.47788619802405
29006,245.02286587512307,-7.583895750574958,-4.68087148561799,-7.243234379261715,-3.3601220444319084,-8.788165163775993
29007,860.2601318928865,-4.785830201363234,-7.2720024569198,-5.571339626984766,-4.996211062907895,-6.0806959654219215
29008,2095.3221349174933,-7.558934113177463,-7.358694118970774,-8.575990782136342,-4.813890712271322,-6.470814909628471
29009,1422.803323247477,-8.852013169086728,-5.081556602055196,-5.2951992792378535,-3.5952554705768947,-6.0599539480094435
29010,1028.6142645870505,-8.883113244251893,-6.861910989493728,-7.053147172927536,-3.549975497982723,-8.591750350543506
29011,1122.3360752540293,-5.778024418407194,-7.897990374147847,-5.3367403836048,-4.841374146950467,-5.263361287368355
29012,1170.25680120526,-8.67513884965118,-6.843184603828849,-4.112573200066547,-5.215002195208472,-4.8137020582417005
29013,853.1469227543687,-7.288572520756538,-4.845031203825845,-5.550344549386768,-5.743913632139257,-4.567588523557213
29014,1179.092217201113,-3.2155838679266573,-8.100837096626362,-4.945560923909423,-5.991015356499406,-7.2636359882340304
29015,1457.5579978934459,-3.6188327012164345,-6.403327548597638,-6.179801678303492,-4.988243959126362,-6.775152600060726
29016,1241.1963009021217,-6.306632553669969,-5.482269530200586,-5.975367819343588,-5.694130343418688,-5.633039812856823
29017,561.1120349413545,-4.1819263665927116,-7.315344763624604,-4.673011995340866,-3.2677693977993956,-6.882115719977584
29018,834.3615332523439,-8.03989871219455,-7.747083192465121,-4.6841996208261305,-4.65940032282492,-6.168212994378527
29019,1344.5573224863244,-8.462998228072294,-4.381378419217509,-7.8293979420977315,-3.9802669691741706,-6.149131792363955
29020,387.2340375848563,-7.65018537006949,-5.644246973989533,-3.6999160680049457,-5.875817462253219,-4.455914770651914
29021,1001.2833597014143,-8.39395299114025,-8.193580825889796,-7.444706084441604,-3.27541538397951,-4.867756128446428
29022,1273.3734725558372,-7.364649952698893,-8.897028787959886,-4.461328006147855,-4.475465981740021,-6.059480730479713
29023,1692.4389954541848,-5.3784179789782955,-8.9745318517648,-3.9965794278638267,-4.064368549792677,-7.806880509622585
29024,1910.0462644240652,-7.975218321736362,-4.021987846449431,-8.442809465306315,-4.428652708011432,-4.029661485830189
29025,1280.101639733305,-5.557309302673093,-6.535491914388385,-7.083176787924484,-5.989159491788021,-6.631562128840212
29026,1052.2905305801273,-7.161181073442607,-6.082085969303829,-4.819497914482847,-3.5584171973958894,-4.512696349608105
29027,779.7396540131951,-6.106112275289588,-4.599753125308694,-7.039182551498529,-5.461393407686219,-4.934857356251195
29028,1181.0930932127585,-7.298929197362361,-8.687159486771732,-3.975854436056582,-3.364423609519716,-5.43386504663477
29029,1146.83111184334,-3.0752583444190833,-8.94402174304944,-6.2079806906182196,-4.471255788661264,-6.10001930248142
29030,1789.6518216427532,-8.254686248991952,-7.414484365206464,-8.401185217134282,-5.990491623089879,-8.90675726073844
29031,952.8015012329179,-6.481826219812979,-4.23102701755325,-8.965512222630633,-4.226274393512365,-6.682739045764737
29032,667.5923683999517,-3.973489763105908,-7.14764249876991,-4.312624051404166,-5.946262384079933,-5.430236840379475
29033,1645.1308962008688,-8.924181883117978,-5.100236883681678,-4.555520494620195,-4.403096615653817,-6.187376685395041
29034,644.9644369278402,-6.621326713933651,-6.375388232374674,-5.4229405988358605,-5.628796592625552,-8.659396431627517
29035,584.8728800756688,-8.396707824106745,-4.655934806399328,-4.148106147227107,-5.890881301998524,-6.7814693047026875
29036,1622.7647171566941,-8.343577337363179,-7.473498935856498,-8.834810301182833,-4.545027687169895,-6.076333429865723
29037,1665.5537559800912,-7.667688290367144,-5.331584338746883,-4.0550034635122,-3.227265944795324,-6.0441299449948325
29038,1145.4438086172777,-4.015794354235368,-8.185936132674733,-7.410050658091389,-5.441979488930019,-5.107093218845266
29039,1093.6517280803603,-3.392517259142311,-6.62657752273594,-7.009303372915204,-3.911095753083854,-4.243616442460426
29040,1079.8598717799414,-3.2565411222245366,-4.120673101289764,-4.4372274414273685,-5.856623965661168,-4.460641332576987
29041,2871.174310510247,-7.899810816876327,-7.254611072045135,-3.085853065347579,-4.734936012030645,-8.465713963533236
29042,1972.0794651331491,-5.494960627118366,-5.959489767507848,-7.076171315749584,-3.213261825424027,-6.37615737363071
29043,652.093652929831,-7.135217924126466,-8.497667994213591,-3.5245835625200232,-4.505192604725959,-6.710504461770345
29044,586.3412444733316,-6.582858165269146,-7.49336582670543,-7.914331686077273,-3.1320570380592514,-7.748133823460089
29045,881.3093711881594,-5.451888281142566,-8.054548313416792,-6.3217116559396,-5.499259191855059,-6.598774400022901
29046,834.8462204087882,-7.58896187258542,-8.424356663718992,-4.835026840049208,-5.837311218962136,-8.856869994186189
29047,1032.3646255521496,-7.4568053512134185,-4.865719000395384,-5.271233188243688,-5.411658617869289,-4.465267444620415
29048,993.3683924125954,-5.471017008988673,-4.628020089972849,-8.2176998196264,-3.614791484046844,-8.91171362535947
29049,1141.0422404101294,-4.661559234532055,-6.488835394982715,-6.202853821883864,-3.1436389483480114,-8.081378020406092
29050,3367.777513571189,-3.846249406313742,-6.338435832749832,-3.8453628405510205,-3.2497602737841804,-6.704267295284042
29051,1766.7262112106578,-6.317417665565209,-5.940591807706179,-7.7698149511483665,-4.153529949052672,-8.550276744009928
29052,816.546286228106,-4.873960614951804,-8.632568134892313,-4.126252010766585,-3.9448428543042984,-5.136401804516373
29053,687.1126235480883,-5.86290996594871,-8.16619629248505,-8.995258886052088,-3.5053723199708893,-5.290364095859513
29054,1592.309142340942,-6.047822767726742,-8.051080643138764,-4.974379256320101,-3.6229526689144507,-4.935184603835817
29055,1219.261072719715,-6.998510366112836,-8.91185490394564,-6.7027327177560005,-4.062460176486552,-4.307865979898989
29056,1105.1543910131259,-6.551422999616236,-7.99948417717455,-7.173892775388892,-4.176405342463343,-6.708498853918773
29057,2221.74482455693,-6.290009794213532,-6.539544968511935,-8.926454144128058,-4.332297804218981,-7.664534571684875
29058,3121.457471146539,-7.485899978217077,-7.424686708931587,-5.969947286449657,-4.085279016122658,-4.641156765260061
